long_name,cre,collection_date,sequencing_type,total_reads,all_mapped_percent,mRNA_percent,genome_percent,ercc_percent,tdt_permillion,major_class,sub_class,major_dissection,layer_dissectoin,color_code,short_name
R06111422,Rbp4,4/23/2014,hiseq_102314,8954653,93.12,50.84,37.71,0.23,186.8,Excitatory,L5b,V1,L5,8,R627_V5
R06111423,Rbp4,4/23/2014,hiseq_102314,9992905,93.98,50.6,38.3,0.21,204.4,Excitatory,L5b,V1,L5,8,R628_V5
R06111424,Rbp4,4/23/2014,hiseq_102314,10371879,93.38,55.05,33.53,0.58,193,Excitatory,L5a,V1,L5,8,R629_V5
R06111425,Rbp4,4/23/2014,hiseq_102314,5560263,92.81,51.8,35.21,0.65,153.6,Excitatory,L5b,V1,L5,8,R630_V5
R06111426,Rbp4,4/23/2014,hiseq_102314,8471082,93.72,47.83,41.11,0.41,179.6,Excitatory,L5a,V1,L5,8,R631_V5
R06111427,Rbp4,4/23/2014,hiseq_062514,9930291,90.35,47.53,37.1,0.42,214.9,Excitatory,L5b1,V1,L5,8,R632_V5
R06111428,Rbp4,4/23/2014,hiseq_062514,11908819,93.28,53.56,35.3,0.38,208.1,Excitatory,L5a2,V1,L5,8,R633_V5
R06111429,Rbp4,4/23/2014,hiseq_062514,9659756,88.74,65.97,17.98,1.01,154.2,Excitatory,L5a2,V1,L5,8,R634_V5
R06111430,Rbp4,4/23/2014,hiseq_062514,9423446,91.84,47.71,39.13,0.52,217.4,Excitatory,L5a,V1,L5,8,R635_V5
R06111431,Rbp4,4/23/2014,hiseq_062514,8789292,89.61,63.21,21.16,0.97,600.6,Excitatory,L4,V1,L5,8,R636_V5
R06111432,Rbp4,4/23/2014,hiseq_062514,8629394,94.08,51.44,37.84,0.19,229,Excitatory,L5b2,V1,L5,8,R637_V5
R06111433,Rbp4,4/23/2014,hiseq_062514,11933944,94.32,48.89,40.16,0.29,151.9,Excitatory,L5b1,V1,L5,8,R638_V5
R06111434,Rbp4,4/23/2014,hiseq_062514,9400961,91.86,47.66,37.23,0.66,356.6,Excitatory,L4,V1,L5,8,R639_V5
R06111435,Rbp4,4/23/2014,hiseq_062514,10310913,93.15,55.1,33.06,0.41,147.3,Excitatory,L5a1,V1,L5,8,R640_V5
R06111436,Rbp4,4/23/2014,hiseq_062514,9333720,91.99,54.22,33.09,0.62,168.3,Excitatory,L5a2,V1,L5,8,R641_V5
R06111437,Rbp4,4/23/2014,hiseq_062514,8253574,86.05,61.71,19.21,0.69,130.5,Excitatory,L5a2,V1,L5,8,R642_V5
R06111438,Rbp4,4/23/2014,hiseq_062514,9517834,79.58,49.69,24.42,0.74,280,Excitatory,L5b,V1,L5,8,R643_V5
R06111439,Rbp4,4/23/2014,hiseq_062514,9884908,92.89,51.69,36.47,0.33,177.5,Excitatory,L5b,V1,L5,8,R644_V5
R06111440,Rbp4,4/23/2014,hiseq_062514,9128903,90.39,63.56,21.23,0.7,295.2,Excitatory,L5a2,V1,L5,8,R645_V5
R07161401,Rbp4,4/23/2014,hiseq_102314,10691591,92.82,46.98,40.67,0.37,122.4,Excitatory,L5b,V1,L5,8,R829_V5
R07161402,Rbp4,4/23/2014,hiseq_102314,12303637,93.39,56.82,30.7,0.27,210.5,Excitatory,L5b,V1,L5,8,R830_V5
R07161403,Rbp4,4/23/2014,hiseq_102314,6897619,92.72,52.94,34.91,0.3,358.7,Excitatory,L5a,V1,L5,8,R831_V5
R07161404,Rbp4,4/23/2014,hiseq_102314,6633696,92.83,56.7,31.09,0.57,325.9,Excitatory,L5a,V1,L5,8,R832_V5
R07161405,Rbp4,4/23/2014,hiseq_102314,6581319,92.95,52.35,35.47,0.31,192.8,Excitatory,L5b,V1,L5,8,R833_V5
R07161406,Rbp4,4/23/2014,hiseq_102314,8007681,93.93,54.2,34.47,0.21,164,Excitatory,L5b,V1,L5,8,R834_V5
R07161407,Rbp4,4/23/2014,hiseq_102314,7112107,93.61,47.23,41.61,0.5,155.5,Excitatory,L5a,V1,L5,8,R835_V5
R07161408,Rbp4,4/23/2014,hiseq_102314,7444902,93.54,47.43,41.12,0.33,187.9,Excitatory,L5a,V1,L5,8,R836_V5
R07161409,Rbp4,4/23/2014,hiseq_102314,8175003,93.17,51.05,36.61,0.3,180.4,Excitatory,L5b,V1,L5,8,R837_V5
R07161410,Rbp4,4/23/2014,hiseq_102314,5604467,92.87,46.92,40.86,0.39,174.9,Excitatory,L5b,V1,L5,8,R838_V5
R07161411,Rbp4,4/23/2014,hiseq_102314,5211492,93.09,57.65,30.15,0.21,180,Excitatory,L5b,V1,L5,8,R839_V5
R07161412,Rbp4,4/23/2014,hiseq_102314,6613186,93.14,53.92,34.04,0.34,161,Excitatory,L5b,V1,L5,8,R840_V5
R07161413,Rbp4,4/23/2014,hiseq_102314,5411423,91.79,48.99,38.67,0.7,117.3,Excitatory,L5a,V1,L5,8,R841_V5
R07161414,Rbp4,4/23/2014,hiseq_102314,4863206,93.48,58.48,30.49,0.29,245.1,Excitatory,L4,V1,L5,8,R842_V5
R07161415,Rbp4,4/23/2014,hiseq_102314,11315690,93.38,46.97,41.89,0.59,164.5,Excitatory,L5a,V1,L5,8,R843_V5
R07161416,Rbp4,4/23/2014,hiseq_102314,5912162,93.59,48.99,39.99,0.33,231,Excitatory,L5b,V1,L5,8,R844_V5
R14042101,Rbp4,1/9/2014,hiseq,13689270,93.71,55.31,32.69,0.82,246.5,Excitatory,L5a2,V1,L5,8,R291_V5
R14042102,Rbp4,1/9/2014,hiseq,9209963,93.84,57.4,29.31,1.71,86.8,Inhibitory,Sst_Nr2f2,V1,L5,8,R292_V5
R14042103,Rbp4,1/9/2014,hiseq,12046748,93.51,57.44,29.8,1.2,308.8,Excitatory,L5b2,V1,L5,8,R293_V5
R14042104,Rbp4,1/9/2014,hiseq,12312872,93.28,46.74,40.21,1.15,73.7,Excitatory,L5b2,V1,L5,8,R294_V5
R14042105,Rbp4,1/9/2014,hiseq,8929403,90.14,57.49,26.67,1.03,181,Excitatory,L5a2,V1,L5,8,R295_V5
R14042106,Rbp4,1/9/2014,hiseq,8565879,92.45,54.88,29.93,1.29,221.2,Excitatory,L5b1,V1,L5,8,R296_V5
R14042107,Rbp4,1/9/2014,hiseq,9066660,93.06,48.28,38.4,1.11,143.5,Excitatory,L5b2,V1,L5,8,R297_V5
R14042108,Rbp4,1/9/2014,hiseq,9421644,92.94,51.35,35.78,1.01,293.3,Excitatory,L5a2,V1,L5,8,R298_V5
R14042109,Rbp4,7/8/2013,hiseq,10944903,92.62,37.16,48.01,2.28,180.6,Excitatory,L5a,V1,L5,8,R305_V5
R14042113,Rbp4,7/8/2013,hiseq,9681077,88.73,37.19,44.24,1.46,356.2,Excitatory,L5a,V1,L5,8,R309_V5
R14042118,Rbp4,1/9/2014,hiseq,9257543,93.33,54.19,33.23,1.7,254.2,Excitatory,L5a2,V1,L5,8,R314_V5
R14042119,Rbp4,1/9/2014,hiseq,13115460,93.9,56.47,31.58,1.01,126.8,Excitatory,L4,V1,L5,8,R315_V5
R14042120,Rbp4,1/9/2014,hiseq,14950743,93.71,55.51,32.51,1.69,189.2,Excitatory,L5a2,V1,L5,8,R316_V5
R14042121,Rbp4,1/9/2014,hiseq,17379514,90.13,46.51,37.95,0.86,288.2,Excitatory,L5b2,V1,L5,8,R317_V5
R14042122,Rbp4,1/9/2014,hiseq,13296644,92.12,50.58,35.23,1.29,289.8,Excitatory,L4,V1,L5,8,R318_V5
R14042123,Rbp4,1/9/2014,hiseq,21067010,93.53,44.39,43.73,1.09,148.6,Excitatory,L5b,V1,L5,8,R319_V5
R14042124,Rbp4,1/9/2014,hiseq,15074040,93.23,54.61,32.86,1.37,126.7,Excitatory,L5a2,V1,L5,8,R320_V5
R14042125,Rbp4,3/27/2014,hiseq,7238000,94.19,51.02,37.61,0.52,177.8,Excitatory,L5a1,V1,All,9,R321_V
R14042126,Rbp4,3/27/2014,hiseq,8528801,94,50.46,38.81,0.56,156.5,Excitatory,L5a2,V1,All,9,R322_V
R14042127,Rbp4,3/27/2014,hiseq,7482778,93.28,48.49,38.71,1.38,338.8,Excitatory,L4,V1,All,9,R323_V
R14042128,Rbp4,3/27/2014,hiseq,6532331,90.98,48.25,35.21,1.45,257.9,Excitatory,L4,V1,All,9,R324_V
R14042129,Rbp4,3/27/2014,hiseq,7554665,90.31,53.83,31.59,0.34,208.9,Excitatory,L5a2,V1,All,9,R325_V
R14042130,Rbp4,3/27/2014,hiseq,11554521,93.21,47.97,40.46,0.55,272.3,Excitatory,L5a2,V1,All,9,R326_V
R14042131,Rbp4,3/27/2014,hiseq,15076205,93.32,54.85,32.82,0.61,249.1,Excitatory,L5b2,V1,All,9,R327_V
R14042132,Rbp4,3/27/2014,hiseq,18735187,93.53,51.18,36.89,0.46,151.2,Excitatory,L5b1,V1,All,9,R328_V
R14042133,Rbp4,3/27/2014,hiseq,7720265,93.68,53.64,34.78,1.05,159.6,Excitatory,L5a2,V1,All,9,R329_V
R14042134,Rbp4,3/27/2014,hiseq,10615082,92.58,63.59,21.58,0.83,305.8,Excitatory,L5b1,V1,All,9,R330_V
R14042135,Rbp4,3/27/2014,hiseq,10918652,94.01,52.09,36.58,0.45,295.4,Excitatory,L5b2,V1,All,9,R331_V
R14042136,Rbp4,3/27/2014,hiseq,11031982,93.91,55.19,33.44,0.97,195.6,Excitatory,L5a2,V1,All,9,R332_V
R14042137,Rbp4,3/27/2014,hiseq,11733408,90.02,49.85,34.98,0.9,218.5,Excitatory,L5a2,V1,All,9,R333_V
R14042138,Rbp4,3/27/2014,hiseq,12366396,93.18,50.74,36.54,0.65,178.3,Excitatory,L5a1,V1,All,9,R334_V
R14042139,Rbp4,3/27/2014,hiseq,14636350,92.87,49.86,37.9,0.77,317.3,Excitatory,L5a2,V1,All,9,R335_V
R14042140,Rbp4,3/27/2014,hiseq,14005119,93.11,43.56,44.66,1.04,161.4,Excitatory,L6a,V1,All,9,R336_V
R14042149,Rbp4,3/27/2014,hiseq,10025132,93.77,51.41,36.65,0.66,249.6,Excitatory,L4,V1,All,9,R337_V
R14042150,Rbp4,3/27/2014,hiseq,7178158,93.97,57.56,31.01,0.78,212.6,Excitatory,L5a2,V1,All,9,R338_V
R14042151,Rbp4,3/27/2014,hiseq,9455157,93.71,48.59,39.96,0.86,147.4,Excitatory,L6b,V1,All,9,R339_V
R14042152,Rbp4,3/27/2014,hiseq,10146395,92.62,50.68,36.25,1.56,184.6,Excitatory,L5a,V1,All,9,R340_V
R14042153,Rbp4,3/27/2014,hiseq,12106976,90.09,53.16,31.94,0.6,224.4,Excitatory,L5a2,V1,All,9,R341_V
R14042154,Rbp4,3/27/2014,hiseq,11942536,92.89,49.83,37.54,0.7,193.7,Excitatory,L6a,V1,All,9,R342_V
R14042155,Rbp4,3/27/2014,hiseq,12440736,93.31,52.15,35.7,0.53,292,Excitatory,L4,V1,All,9,R343_V
R14042156,Rbp4,7/8/2013,hiseq,13900030,92.66,44.5,42.41,0.2,412,Excitatory,L5,V1,L5,8,R344_V5
R14042501,Rbp4,3/27/2014,hiseq,10031271,94.35,55.15,34.42,0.49,312.6,Excitatory,L5a2,V1,All,9,R355_V
R14042502,Rbp4,3/27/2014,hiseq,8666915,94.19,52.53,36.68,0.65,160.1,Excitatory,L5a2,V1,All,9,R356_V
R14042503,Rbp4,3/27/2014,hiseq,6862665,93.48,55.08,33.37,0.71,204.6,Excitatory,L5a2,V1,All,9,R357_V
R14042504,Rbp4,3/27/2014,hiseq,8283090,93.48,50.38,38.27,0.54,306.4,Excitatory,L5b2,V1,All,9,R358_V
R14042505,Rbp4,3/27/2014,hiseq,9614627,89.5,48.42,36.07,0.43,182.8,Excitatory,L5a,V1,All,9,R359_V
R14042506,Rbp4,3/27/2014,hiseq,8392343,93,53.07,34.57,0.57,371.3,Excitatory,L5a1,V1,All,9,R360_V
R14042507,Rbp4,3/27/2014,hiseq,11687389,93.44,51.87,35.96,0.77,292.5,Excitatory,L5a1,V1,All,9,R361_V
R14042508,Rbp4,3/27/2014,hiseq,14211647,92.91,49.11,38.72,0.98,108.5,Excitatory,L5a2,V1,All,9,R362_V
S02271426,Scnn1a-Tg3,2/10/2014,hiseq,8659507,94.04,45.2,42.22,1.69,281.2,Excitatory,L4,V1,L4,5,S265_V4
S02271427,Scnn1a-Tg3,2/10/2014,hiseq,26847109,92.72,43.33,41.73,2.01,455.2,Excitatory,L4,V1,L4,5,S266_V4
S02271428,Scnn1a-Tg3,2/10/2014,hiseq,9692941,92.84,43.58,42.41,2.2,271.1,Excitatory,L4,V1,L4,5,S267_V4
S02271429,Scnn1a-Tg3,2/10/2014,hiseq,23211749,90.82,44.1,40.48,1.82,497.7,Excitatory,L4,V1,L4,5,S268_V4
S02271430,Scnn1a-Tg3,2/10/2014,hiseq,6819534,92.73,53.76,32.09,1.05,473.8,Excitatory,L4,V1,L4,5,S269_V4
S02271431,Scnn1a-Tg3,2/10/2014,hiseq,24639275,92.55,46.11,39.23,1.97,337.8,Excitatory,L4,V1,L4,5,S270_V4
S02271432,Scnn1a-Tg3,2/10/2014,hiseq,32640643,92.16,47.36,36.92,2.48,409.2,Excitatory,L4,V1,L4,5,S271_V4
S06041401,Scnn1a-Tg3,11/25/2013,hiseq_062514,12182732,93.28,51.03,34.1,3.81,421.1,Excitatory,L4,V1,L4,5,S462_V4
S06041402,Scnn1a-Tg3,11/25/2013,hiseq_062514,12156829,92.39,47.65,37.4,3.01,318.1,Excitatory,L4,V1,L4,5,S463_V4
S06041403,Scnn1a-Tg3,11/25/2013,hiseq_062514,8982191,87.67,49.55,28.85,3.82,561,Excitatory,L4,V1,L4,5,S464_V4
S06041404,Scnn1a-Tg3,11/25/2013,hiseq_062514,10563782,93.66,49.93,36.68,2.56,262.6,Excitatory,L4,V1,L4,5,S465_V4
S06041405,Scnn1a-Tg3,11/25/2013,hiseq_062514,11561469,92.54,43.93,41.64,2.84,632.1,Excitatory,L4,V1,L4,5,S466_V4
S06041406,Scnn1a-Tg3,11/25/2013,hiseq_062514,7971314,91.28,61.03,23.06,3.41,1034,Excitatory,L4,V1,L4,5,S467_V4
S06041408,Scnn1a-Tg3,11/25/2013,hiseq_062514,11390413,93.4,54.24,31.21,3.44,749.8,Excitatory,L4,V1,L4,5,S469_V4
S06041409,Scnn1a-Tg3,11/25/2013,hiseq_062514,9593335,92.54,49.21,36.58,2.87,339,Excitatory,L4,V1,L4,5,S470_V4
S06041410,Scnn1a-Tg3,11/25/2013,hiseq_062514,10507248,93.88,52.45,34.82,2.85,330,Excitatory,L4,V1,L4,5,S471_V4
S06041411,Scnn1a-Tg3,11/25/2013,hiseq_062514,6545440,93.42,47.21,39.02,2.78,391,Excitatory,L4,V1,L4,5,S472_V4
S06041412,Scnn1a-Tg3,11/25/2013,hiseq_062514,5410884,92.33,45.63,38.85,3.72,486.1,Excitatory,L4,V1,L4,5,S473_V4
S06041413,Scnn1a-Tg3,11/25/2013,hiseq_062514,5678870,93.69,53.87,32.99,1.73,343.2,Excitatory,L4,V1,L4,5,S474_V4
S06041414,Scnn1a-Tg3,11/25/2013,hiseq_062514,11261092,93.42,53.88,32.68,2.66,387.7,Excitatory,L4,V1,L4,5,S475_V4
S06041415,Scnn1a-Tg3,11/25/2013,hiseq_062514,11575307,92.02,45.98,37.65,3.56,626.1,Excitatory,L4,V1,L4,5,S476_V4
S06041416,Scnn1a-Tg3,11/25/2013,hiseq_062514,10241118,93.61,50.82,35.16,2.46,293,Excitatory,L4,V1,L4,5,S477_V4
S06051401,Scnn1a-Tg3,2/10/2014,hiseq_062514,6869298,93.07,42.9,43.47,2.1,306.7,Excitatory,L4,V1,L4,5,S518_V4
S06051402,Scnn1a-Tg3,2/10/2014,hiseq_062514,7925566,92,72.85,10.79,4.32,225,Excitatory,L4,V1,L4,5,S519_V4
S06051404,Scnn1a-Tg3,2/10/2014,hiseq_062514,9046414,92.51,44.8,40.55,2.63,211.7,Excitatory,L4,V1,L4,5,S521_V4
S06051405,Scnn1a-Tg3,2/10/2014,hiseq_062514,8087585,93.54,44.64,42.41,1.92,151,Excitatory,L4,V1,L4,5,S522_V4
S06051406,Scnn1a-Tg3,2/10/2014,hiseq_062514,8948754,92.55,56.93,29.18,2.24,584.6,Excitatory,L4,V1,L4,5,S523_V4
S06051407,Scnn1a-Tg3,2/10/2014,hiseq_062514,8256105,93.04,70.93,15.16,1.89,351,Excitatory,L4,V1,L4,5,S524_V4
S06051408,Scnn1a-Tg3,2/10/2014,hiseq_062514,9513095,92.64,63.78,21.54,2.13,352.8,Excitatory,L4,V1,L4,5,S525_V4
S06051409,Scnn1a-Tg3,2/10/2014,hiseq_062514,8511037,93.23,49.26,38.03,1.82,223.8,Excitatory,L4,V1,L4,5,S526_V4
S06051410,Scnn1a-Tg3,2/10/2014,hiseq_062514,7788871,93.49,52.72,34.42,2.17,300.7,Excitatory,L4,V1,L4,5,S527_V4
S06051411,Scnn1a-Tg3,2/10/2014,hiseq_062514,9719159,93.07,75.78,10.28,3,316.6,Excitatory,L4,V1,L4,5,S528_V4
S06051412,Scnn1a-Tg3,2/10/2014,hiseq_062514,6592257,92.12,71.58,12.27,3.9,599.3,Excitatory,L4,V1,L4,5,S529_V4
S06051413,Scnn1a-Tg3,2/10/2014,hiseq_062514,4930888,93.6,50.81,36.54,1.94,362.6,Excitatory,L4,V1,L4,5,S530_V4
S06051414,Scnn1a-Tg3,2/10/2014,hiseq_062514,8640394,93.82,45.71,42.57,1.65,339.2,Excitatory,L4,V1,L4,5,S531_V4
S06051415,Scnn1a-Tg3,2/10/2014,hiseq_062514,8653073,93.51,65.7,21.19,2.71,288,Excitatory,L4,V1,L4,5,S532_V4
S06051416,Scnn1a-Tg3,2/10/2014,hiseq_062514,9357835,93.06,44.02,42.88,2.08,484.9,Excitatory,L4,V1,L4,5,S533_V4
S06051417,Scnn1a-Tg3,2/10/2014,hiseq_062514,8068392,93.48,54.7,33.11,1.76,252.5,Excitatory,L4,V1,L4,5,S534_V4
S06051418,Scnn1a-Tg3,2/10/2014,hiseq_062514,9956379,94.1,52.77,35.69,1.04,353.2,Excitatory,L4,V1,L4,5,S535_V4
S06051419,Scnn1a-Tg3,2/10/2014,hiseq_062514,6373405,93,41.65,44.94,2.04,762.2,Excitatory,L4,V1,L4,5,S536_V4
S06051420,Scnn1a-Tg3,2/10/2014,hiseq_062514,10805393,93.47,44.15,42.89,1.91,300.5,Excitatory,L4,V1,L4,5,S537_V4
S06051421,Scnn1a-Tg3,2/10/2014,hiseq_062514,18297513,92.55,42.92,42.79,2.18,463.1,Excitatory,L4,V1,L4,5,S538_V4
S06051422,Scnn1a-Tg3,2/10/2014,hiseq_062514,15920657,93.2,51.7,35.09,1.96,469.6,Excitatory,L4,V1,L4,5,S539_V4
S06051423,Scnn1a-Tg3,2/10/2014,hiseq_062514,12510755,92.78,70.61,13.94,3.05,796.6,Excitatory,L4,V1,L4,5,S540_V4
S06051425,Scnn1a-Tg3,2/10/2014,hiseq_062514,7692984,94.21,46.52,41.59,2,228.5,Excitatory,L4,V1,L4,5,S542_V4
S06051426,Scnn1a-Tg3,2/10/2014,hiseq_062514,13193067,94.17,53.63,34.5,1.53,286.8,Excitatory,L4,V1,L4,5,S543_V4
S06051427,Scnn1a-Tg3,2/10/2014,hiseq_062514,7419815,93.13,50.53,35.96,1.96,211.1,Excitatory,L4,V1,L4,5,S544_V4
S06051428,Scnn1a-Tg3,2/10/2014,hiseq_062514,8134884,93.01,51.3,33.32,3.07,576.4,Excitatory,L4,V1,L4,5,S545_V4
S06051429,Scnn1a-Tg3,2/10/2014,hiseq_062514,5713488,92.62,52.69,32.88,2.68,250.3,Excitatory,L4,V1,L4,5,S546_V4
S06051430,Scnn1a-Tg3,2/10/2014,hiseq_062514,5794703,93.04,43.34,42.66,2.17,479.4,Excitatory,L4,V1,L4,5,S547_V4
S06051431,Scnn1a-Tg3,2/10/2014,hiseq_062514,11241597,93.48,58.05,29.31,1.03,290.1,Excitatory,L4,V1,L4,5,S548_V4
S06051433,Scnn1a-Tg3,2/10/2014,hiseq_062514,11733165,93.31,44.87,42.62,1.93,490.6,Excitatory,L4,V1,L4,5,S550_V4
S06051434,Scnn1a-Tg3,2/10/2014,hiseq_062514,10304241,93.46,51.79,35.84,1.57,287.9,Excitatory,L4,V1,L4,5,S551_V4
S06051435,Scnn1a-Tg3,2/10/2014,hiseq_102314,9344987,92.9,48.12,37.81,2.61,519.3,Excitatory,L4,V1,L4,5,S552_V4
S06051437,Scnn1a-Tg3,2/10/2014,hiseq_102314,7318572,93.51,49.62,35.36,3.79,344.2,Excitatory,L4,V1,L4,5,S554_V4
S06051438,Scnn1a-Tg3,2/10/2014,hiseq_102314,15452460,93.91,48.38,39.28,1.51,418.7,Excitatory,L4,V1,L4,5,S555_V4
S06051439,Scnn1a-Tg3,2/10/2014,hiseq_102314,8066581,93.47,46.41,41.47,1.45,438.1,Excitatory,L4,V1,L4,5,S556_V4
S06051440,Scnn1a-Tg3,2/10/2014,hiseq_102314,10086683,93.2,75.99,9.5,3.4,680.1,Excitatory,L4,V1,L4,5,S557_V4
S06061401m,Scnn1a-Tg3 Neg,2/10/2014,hiseq_062514,6019549,91.78,56.87,21.16,8.26,0,Glia,Oligodendrocyte,V1,L4,45,S558n_V4
S06061402m,Scnn1a-Tg3 Neg,2/10/2014,hiseq_062514,6791839,88.55,45.02,26.74,11.17,0,Glia,Microglia,V1,L4,45,S559n_V4
S06061403m,Scnn1a-Tg3 Neg,2/10/2014,hiseq_062514,5817741,90.77,52.01,23.58,8.55,0.2,Glia,Oligodendrocyte,V1,L4,45,S560n_V4
S06061404m,Scnn1a-Tg3 Neg,2/10/2014,hiseq_062514,5182539,89.22,44.47,27.67,13.9,0,Glia,Microglia,V1,L4,45,S561n_V4
S06061405m,Scnn1a-Tg3 Neg,2/10/2014,hiseq_062514,5876917,92.19,35.14,46.52,6.26,61.9,Glia,OPC,V1,L4,45,S562n_V4
S06061406m,Scnn1a-Tg3 Neg,2/10/2014,hiseq_062514,6096478,87.22,49.49,22.85,7.03,15.7,Glia,Oligodendrocyte,V1,L4,45,S563n_V4
S06061407m,Scnn1a-Tg3 Neg,2/10/2014,hiseq_062514,8097969,92.86,50.27,34.68,3.61,2.8,Glia,Oligodendrocyte,V1,L4,45,S564n_V4
S06061408m,Scnn1a-Tg3 Neg,2/10/2014,hiseq_082914,7414853,80.12,37.72,27.42,8.31,16,Glia,Microglia,V1,L4,45,S565n_V4
S06061409m,Scnn1a-Tg3 Neg,2/10/2014,hiseq_062514,6585020,91.93,34.59,46.57,6.93,0,Glia,OPC,V1,L4,45,S566n_V4
S06061410m,Scnn1a-Tg3 Neg,2/10/2014,hiseq_062514,6420965,89.9,52.29,23.26,7.21,0,Glia,Oligodendrocyte,V1,L4,45,S567n_V4
S06061411m,Scnn1a-Tg3 Neg,2/10/2014,hiseq_062514,6561465,89.97,30.63,47.18,8.2,3.8,Glia,OPC,V1,L4,45,S568n_V4
S06061412m,Scnn1a-Tg3 Neg,2/10/2014,hiseq_062514,6580019,88.03,34.88,34.19,13.76,0.6,Glia,Microglia,V1,L4,45,S569n_V4
S06061413m,Scnn1a-Tg3 Neg,2/10/2014,hiseq_062514,11304899,84.62,55.77,16.59,6.86,0.2,Glia,Oligodendrocyte,V1,L4,45,S570n_V4
S06061414m,Scnn1a-Tg3 Neg,2/10/2014,hiseq_062514,6467619,92.91,60.51,22.1,5.07,2.3,Glia,Oligodendrocyte,V1,L4,45,S571n_V4
S06061416m,Scnn1a-Tg3 Neg,2/10/2014,hiseq_062514,5393973,89.79,54.81,22.17,6.29,18,Glia,Oligodendrocyte,V1,L4,45,S573n_V4
S06061417m,Scnn1a-Tg3 Neg,2/10/2014,hiseq_062514,6042230,89.25,47.29,26.97,11.68,0,Glia,Microglia,V1,L4,45,S574n_V4
S06061418m,Scnn1a-Tg3 Neg,2/10/2014,hiseq_062514,5503070,92.07,35.14,47.15,6.01,0,Glia,OPC,V1,L4,45,S575n_V4
S06061419m,Scnn1a-Tg3 Neg,2/10/2014,hiseq_062514,6765012,91.76,50.88,27.02,6.71,0,Glia,Oligodendrocyte,V1,L4,45,S576n_V4
S06061420m,Scnn1a-Tg3 Neg,2/10/2014,hiseq_062514,6861614,91.59,57.8,18.75,7.56,0,Glia,Oligodendrocyte,V1,L4,45,S577n_V4
S06061421m,Scnn1a-Tg3 Neg,2/10/2014,hiseq_062514,8913379,93.7,55.36,32.39,2.63,0,Excitatory,L5a,V1,L4,45,S578n_V4
S06061422m,Scnn1a-Tg3 Neg,2/10/2014,hiseq_062514,5836550,89.29,41.4,30.36,10.72,8.9,Glia,Microglia,V1,L4,45,S579n_V4
S06061423m,Scnn1a-Tg3 Neg,2/10/2014,hiseq_062514,6986510,89.55,66.04,7.72,8.24,2.9,Glia,Oligodendrocyte,V1,L4,45,S580n_V4
S06061424m,Scnn1a-Tg3 Neg,2/10/2014,hiseq_082914,6289685,92.34,55.55,23.53,5.99,6.5,Glia,Oligodendrocyte,V1,L4,45,S581n_V4
S08041403,Scnn1a-Tg3,2/10/2014,hiseq_082114,9933745,92.91,48.47,38.98,1.28,221.2,Excitatory,L4,V1,lower,42,S1054_V56
S08041404,Scnn1a-Tg3,2/10/2014,hiseq_082114,9835255,91.74,47.63,38.24,1.85,197.8,Excitatory,L5a2,V1,lower,42,S1055_V56
S08041405,Scnn1a-Tg3,2/10/2014,hiseq_082114,10550297,91.92,49.51,36.54,1.65,252.2,Excitatory,L6a1,V1,lower,42,S1056_V56
S08041406,Scnn1a-Tg3,2/10/2014,hiseq_082114,11125217,91.33,53.99,30.74,2.04,384.4,Excitatory,L6a1,V1,lower,42,S1057_V56
S08041407,Scnn1a-Tg3,2/10/2014,hiseq_082114,11738734,91.6,48.12,38.38,1.25,267.7,Excitatory,L4,V1,lower,42,S1058_V56
S08041408,Scnn1a-Tg3,2/10/2014,hiseq_082114,10716466,92.79,53.29,34.42,0.75,168,Excitatory,L4,V1,lower,42,S1059_V56
S09121402,Scnn1a-Tg3,8/18/2014,hiseq_102314,5220960,87.25,36.97,42.62,3.1,553,Excitatory,L4,V1,All,55,S1275_V
S09121403,Scnn1a-Tg3,8/18/2014,hiseq_102314,4982998,92.23,44.03,43.04,1.23,243.2,Excitatory,L4,V1,All,55,S1276_V
S09121404,Scnn1a-Tg3,8/18/2014,hiseq_102314,13675815,92.28,42.78,44.44,1.07,146.8,Excitatory,L4,V1,All,55,S1277_V
S09121405,Scnn1a-Tg3,8/18/2014,hiseq_102314,6912695,92.35,44,42.75,1.49,417.2,Excitatory,L4,V1,All,55,S1278_V
S09121406,Scnn1a-Tg3,8/18/2014,hiseq_102314,6833512,92.72,41.15,46.33,1.1,95,Excitatory,L4,V1,All,55,S1279_V
S09121407,Scnn1a-Tg3,8/18/2014,hiseq_102314,6370647,84.33,38.69,39.03,2.38,709.8,Excitatory,L4,V1,All,55,S1280_V
S09121409,Scnn1a-Tg3,8/18/2014,hiseq_102314,5901789,90.19,36.99,47.52,1.24,228.1,Excitatory,L4,V1,All,55,S1282_V
S09121410,Scnn1a-Tg3,8/18/2014,hiseq_102314,6316036,92.67,46.93,40.72,0.91,239.1,Excitatory,L4,V1,All,55,S1283_V
S09121412,Scnn1a-Tg3,8/18/2014,hiseq_102314,5388051,92.63,47.11,40.23,1.15,286.6,Excitatory,L4,V1,All,55,S1285_V
S09121413,Scnn1a-Tg3,8/18/2014,hiseq_102314,6170913,91.78,44.23,42.19,1.37,229.8,Excitatory,L4,V1,All,55,S1286_V
S09121414,Scnn1a-Tg3,8/18/2014,hiseq_102314,6251074,92.34,45.7,41.56,1.21,104.5,Excitatory,L4,V1,All,55,S1287_V
